"","dateB","difficulty","hashrate","price","revenue","bitcoin"
"54",2017-02-23,440779902286,3286693.16849383,1130.01,2411188.06820923,0.00088494792081486
"55",2017-02-24,440779902286,3637273.77313317,1187.41,2699193.33772453,0.000842169090710033
"56",2017-02-25,440779902286,3659185.06092313,1180.14,2897863.03706052,0.000847357093226227
"57",2017-02-26,440779902286,3900209.22661268,1150.37,2837916.15793509,0.000869285534219425
"58",2017-02-27,440779902286,3155225.44175408,1180.46,2365572.16922033,0.000847127391017061
"59",2017-02-28,440779902286,3352427.03186371,1194.17,2548889.19696578,0.000837401709974292
"60",2017-03-01,440779902286,3155225.44175408,1190.89,2448421.99923073,0.000839708117458371
"61",2017-03-02,440779902286,3440072.18302354,1224.98,2775953.23922825,0.000816339858609936
"62",2017-03-03,445545600358.477,3458650.32318652,1257.6,2741612.92575066,0.000795165394402036
"63",2017-03-04,460769358090,3069265.84971519,1287,2424004.59063409,0.000777000777000777
"64",2017-03-05,460769358090,3367030.44707561,1262.2,2599170.73441836,0.000792267469497702
"65",2017-03-06,460769358090,3252505.60193699,1271.04,2635445.79832531,0.000786757301107754
"66",2017-03-07,460769358090,3504460.26124197,1279.5,2870767.75288175,0.000781555295037124
"67",2017-03-08,460769358090,3252505.60193699,1233.88,2442222.93782909,0.000810451583622394
"68",2017-03-09,460769358090,3389935.41610334,1155.11,2451454.02995886,0.000865718416427873
"69",2017-03-10,460769358090,3573175.16832514,1192.09,2659880.94752163,0.000838862837537434
"70",2017-03-11,460769358090,3412840.38513106,1104.94,2432383.77414662,0.000905026517276956
"71",2017-03-12,460769358090,3550270.19929742,1176.59,2573064.17280145,0.000849913733756024
"72",2017-03-13,460769358090,3321220.50902016,1227.68,2616524.97282541,0.000814544506711847
"73",2017-03-14,460769358090,3573175.16832514,1240.72,2813129.1106143,0.000805983622412793
"74",2017-03-15,460769358090,3252505.60193699,1246.72,2585616.41375917,0.000802104722792608
"75",2017-03-16,460769358090,3504460.26124197,1257,2731477.73133023,0.000795544948289578
"76",2017-03-17,469886043903.468,3641704.83720129,1170.2,2500138.20176983,0.000854554776961203
"77",2017-03-18,475705205061,3712647.13922469,1068.3,2307093.25713339,0.000936066647945334
"78",2017-03-19,475705205061,3925474.04529489,967.69,2330150.15719242,0.00103338879186516
"79",2017-03-20,475705205061,3216051.02506088,1010.99,2014133.75075982,0.000989129467155956
"80",2017-03-21,475705205061,3357935.62910768,1031.5,2221575.56090287,0.000969461948618517
"81",2017-03-22,475705205061,3807236.87525589,1113,2425381.94528102,0.000898472596585804
"82",2017-03-23,475705205061,3499820.23315448,1030.2,2160694.82563264,0.0009706853038245
"83",2017-03-24,475705205061,4161948.3853729,1029.99,2405463.76315141,0.000970883212458373
"84",2017-03-25,475705205061,3145108.72303748,927.93,1714220.76165261,0.00107766749647064
"85",2017-03-26,475705205061,3925474.04529489,961.81,2211048.92844111,0.00103970638691633
"86",2017-03-27,475705205061,3121461.28902967,959.47,1843886.29357483,0.00104224207114344
"87",2017-03-28,475705205061,3665352.27120909,1041.04,2264423.9847332,0.000960577883654807
"88",2017-03-29,475705205061,3263345.89307648,1042.77,2063813.43903711,0.000958984243888873
"89",2017-03-30,482855238676.823,4073274.03319987,1039.77,2413075.13239019,0.000961751156505766
"90",2017-03-31,499635929816,3352999.96635355,1034.74,2209101.93465589,0.000966426348647969
"91",2017-04-01,499635929816,3278488.85599014,1073.09,2025106.75893696,0.000931888285232366
"92",2017-04-02,499635929816,3924251.81247304,1082.81,2378690.40697005,0.000923523055753087
"93",2017-04-03,499635929816,4371318.47465352,1079.99,2916926.0233745,0.000925934499393513
"94",2017-04-04,499635929816,3104629.59847551,1146.98,2045569.04519407,0.000871854783867199
"95",2017-04-05,499635929816,4023599.95962426,1141.23,2673677.81014339,0.000876247557459934
"96",2017-04-06,499635929816,3651044.4078072,1133.53,2432718.25899512,0.000882199853554824
"97",2017-04-07,499635929816,4023599.95962426,1193.73,2835523.66877157,0.00083771037001667
"98",2017-04-08,499635929816,3402674.03992916,1190.22,2302445.27107197,0.000840180806909647
"99",2017-04-09,499635929816,3949088.84926085,1184.03,2639028.47971234,0.000844573194935939
"100",2017-04-10,499635929816,3675881.444595,1206.18,2501424.10992396,0.00082906365550747
"101",2017-04-11,499635929816,4147785.14356328,1209.99,2847416.31547419,0.000826453111182737
"102",2017-04-12,499635929816,3526859.22386818,1219.09,2459161.23770251,0.000820283982314677
"103",2017-04-13,517807877351.858,3287972.00662321,1212.17,2152057.9103319,0.000824966795086498
"104",2017-04-14,520808749422,3598646.52693406,1174.43,2375849.27766758,0.000851476886659912
"105",2017-04-15,520808749422,3909321.04724491,1170.36,2472770.08792718,0.000854437950716019
"106",2017-04-16,520808749422,3779873.33044872,1190.5,2422454.87110332,0.000839983200335993
"107",2017-04-17,520808749422,3572756.98357482,1161.1,2405342.14992486,0.000861252260787185
"108",2017-04-18,520808749422,3779873.33044872,1176.97,2573482.22738259,0.000849639328105219
"109",2017-04-19,520808749422,3702204.70037101,1201.2,2444733.65965674,0.000832500832500833
"110",2017-04-20,520808749422,3598646.52693406,1205,2424413.35644996,0.000829875518672199
"111",2017-04-21,520808749422,4323553.74099272,1236.63,2938953.71533901,0.000808649313052408
"112",2017-04-22,520808749422,3753983.78708949,1243.61,2504139.26343094,0.000804110613455987
"113",2017-04-23,520808749422,3961100.13396339,1233.24,3003304.22483801,0.000810872174110473
"114",2017-04-24,520808749422,3210303.37654549,1240.84,2166919.0113154,0.000805905676799587
"115",2017-04-25,520808749422,3831652.4171672,1253.57,2730056.14610532,0.000797721706805364
"116",2017-04-26,520808749422,3961100.13396339,1272.67,2834899.00327354,0.000785749644448286
"117",2017-04-27,521839702599.075,3814281.63369607,1288.02,2802873.46151354,0.000776385459853108
"118",2017-04-28,521974519553,3528859.19852154,1330.33,2599659.64724063,0.000751693188908015
"119",2017-04-29,521974519553,4488916.48047225,1330.7,3282240.04874294,0.000751484181257984
"120",2017-04-30,521974519553,3918071.61012318,1333,2841932.31112448,0.000750187546886722
"121",2017-05-01,521974519553,3892124.1160164,1354.8,3028192.09419664,0.000738116327133156
"122",2017-05-02,521974519553,4099704.06887061,1390.86,3252918.8674867,0.000718979624117453
"123",2017-05-03,521974519553,3425069.22209443,1447.55,2801412.84630984,0.000690822424095886
"124",2017-05-04,521974519553,4359179.00993837,1501,3837374.260237,0.000666222518321119
"125",2017-05-05,521974519553,3347226.73977411,1537.23,2992751.47780483,0.000650520741853854
"126",2017-05-06,521974519553,4359179.00993837,1518.75,3736751.78381375,0.00065843621399177
"127",2017-05-07,521974519553,4333231.51583159,1554.04,3798375.63516212,0.000643484080203856
"128",2017-05-08,521974519553,4670548.93921968,1558.74,4358595.02512714,0.000641543811026855
"129",2017-05-09,521974519553,4021861.58655028,1651.1,3851908.9605326,0.000605656834837381
"130",2017-05-10,555092980096.736,4119773.00240534,1720.26,3872761.35724353,0.000581307476776766
"131",2017-05-11,559970892890,3757901.04949136,1774.52,3603539.08867485,0.000563532673624417
"132",2017-05-12,559970892890,4286790.82682718,1829,4010123.29189492,0.000546746856205577
"133",2017-05-13,559970892890,4398136.0431084,1692.88,3887658.1693149,0.000590709323755966
"134",2017-05-14,559970892890,4565153.86753024,1770.8,4502606.74509519,0.00056471651231082
"135",2017-05-15,559970892890,4732171.69195208,1780,4329595.85547557,0.000561797752808989
"136",2017-05-16,559970892890,3674392.13728044,1717.91,3642086.24030577,0.000582102671269158
"137",2017-05-17,559970892890,4314627.13089748,1708.99,4421399.76340616,0.000585140931193278
"138",2017-05-18,559970892890,3952755.1779835,1783.98,4037060.37897186,0.000560544400721981
"139",2017-05-19,559970892890,4565153.86753024,1879.99,4815456.24257254,0.000531917722966612
"140",2017-05-20,559970892890,4592990.17160055,1957.38,4886339.56454024,0.000510887002012895
"141",2017-05-21,559970892890,4091936.69833503,2008.84,4467333.32139705,0.000497799725214552
"142",2017-05-22,559970892890,4064100.39426473,2017.55,4964459.57266732,0.000495650665411018
"143",2017-05-23,584152236544.97,4976737.78165219,2099.98,5849528.14907328,0.000476195011381061
"144",2017-05-24,595921917085,4562009.63318118,2256.32,5777645.70954402,0.000443199546163665
"145",2017-05-25,595921917085,4828620.58576969,2421.49,6652086.79657236,0.000412968874535926
"146",2017-05-26,595921917085,4532386.19400468,2277.01,5857614.17179412,0.000439172423485184
"147",2017-05-27,595921917085,4976737.78165219,2279.82,5550225.48785938,0.000438631120000702
"148",2017-05-28,595921917085,4887867.46412269,2047.76,5637036.09336445,0.000488338477165293
"149",2017-05-29,595921917085,4473139.31565167,2177.38,5363911.6870551,0.00045926756009516
"150",2017-05-30,595921917085,5302595.6125937,2290.02,6715480.58337219,0.000436677408930926
"151",2017-05-31,595921917085,4858244.02494618,2204.89,5896299.59870206,0.000453537364675789
"152",2017-06-01,595921917085,5035984.6600052,2298.01,6453340.2971392,0.00043515911593074
"153",2017-06-02,595921917085,4325022.11976917,2409.93,5582333.53083948,0.00041494981182026
"154",2017-06-03,595921917085,5687700.32188822,2488.98,7556602.02583455,0.00040177100659708
"155",2017-06-04,628336862170.783,5432357.04184814,2541.29,6277178.51580928,0.000393500938499738
"156",2017-06-05,678760110082,5533581.08610618,2529.53,6653843.25890711,0.000395330357813507
"157",2017-06-06,678760110082,5094943.56098801,2699.12,6998125.22728295,0.000370491123032692
"158",2017-06-07,678760110082,5567322.4341922,2872.3,7719493.89799982,0.000348153048079936
"159",2017-06-08,678760110082,5567322.4341922,2683.03,7029707.6002043,0.000372712940220572
"160",2017-06-09,678760110082,5094943.56098801,2809.01,6703956.91372409,0.000355997308660347
"161",2017-06-10,678760110082,4757530.08012788,2825.14,6249243.42805614,0.000353964759268567
"162",2017-06-11,678760110082,4926236.82055794,2898.63,6463254.63954548,0.000344990564508061
"163",2017-06-12,678760110082,4959978.16864396,2954.96,6495311.58752569,0.000338414056366245
"164",2017-06-13,678760110082,4757530.08012788,2656.97,6081318.61351558,0.000376368570213439
"165",2017-06-14,678760110082,4723788.73204186,2706,5950179.96751802,0.000369549150036955
"166",2017-06-15,678760110082,5162426.25716004,2445,5519035.46403947,0.000408997955010225
"167",2017-06-16,678760110082,4993719.51672997,2424.8,5412747.31911236,0.000412405146816232
"168",2017-06-17,679668719408.648,5129905.64429561,2477.94,5553872.73489071,0.000403561022462207
"169",2017-06-18,711697198173,5129905.64429561,2629.76,5352903.24473236,0.0003802628376734
"170",2017-06-19,711697198173,5342177.6019906,2522,5967196.34476597,0.000396510705789056
"171",2017-06-20,711697198173,4882255.02698479,2600,5831891.72450183,0.000384615384615385
"172",2017-06-21,711697198173,4953012.34621645,2740,6054325.83660712,0.000364963503649635
"173",2017-06-22,711697198173,4917633.68660062,2658.69,5940316.94676479,0.000376125084157988
"174",2017-06-23,711697198173,5660585.53853309,2713.48,6351539.58948352,0.000368530447985613
"175",2017-06-24,711697198173,5165284.30391144,2685.05,5726988.95952891,0.000372432543155621
"176",2017-06-25,711697198173,4316196.47313148,2557,4568837.75041699,0.000391083300743058
"177",2017-06-26,711697198173,5023769.66544811,2502.03,5353248.87332519,0.000399675463523619
"178",2017-06-27,711697198173,4634604.40967396,2430,4795574.54295835,0.000411522633744856
"179",2017-06-28,711697198173,5554449.55968559,2558.11,6013686.13596844,0.000390913604184339
"180",2017-06-29,711697198173,4245439.15389981,2558.3,4992120.70897841,0.000390884571785952
"181",2017-06-30,711697198173,5448313.58083809,2541.69,5808462.21420621,0.000393439011051702
"182",2017-07-01,711697198173,5802100.17699641,2476.63,5723792.55869157,0.000403774483875266
"183",2017-07-02,708707940675.899,6622798.79067395,2421.26,6234521.40998292,0.000413008103218985
"184",2017-07-03,708659466230,5988701.03412006,2512.71,6150160.47587895,0.000397976686525703
"185",2017-07-04,708659466230,5389830.93070805,2549.93,5722827.44966135,0.000392167628130968
"186",2017-07-05,708659466230,5248920.31814053,2598.89,5452524.49486299,0.000384779655930032
"187",2017-07-06,708659466230,5002326.74614734,2600,5302487.88461233,0.000384615384615385
"188",2017-07-07,708659466230,5213692.66499864,2599.67,5325202.36289879,0.000384664207380167
"189",2017-07-08,708659466230,5812562.76841065,2502.86,6009727.18023164,0.000399542922896207
"190",2017-07-09,708659466230,4861416.13357982,2555.14,4856461.58253827,0.000391367987664081
"191",2017-07-10,708659466230,6939847.66895089,2509.58,6632606.65260221,0.000398473051267543
"192",2017-07-11,708659466230,6094383.99354571,2327.09,5605340.88589458,0.000429721239831721
"193",2017-07-12,708659466230,6235294.60611324,2310.93,5756410.92076747,0.00043272621844885
"194",2017-07-13,708659466230,5530741.54327559,2388,5143505.4391091,0.000418760469011725
"195",2017-07-14,761764941640.259,5559049.84406697,2338.49,4517081.23146398,0.00042762637428426
"196",2017-07-15,804525194568,5079131.8719173,2216.1,4159161.40474086,0.000451243174946979
"197",2017-07-16,804525194568,6518885.7883663,1972.29,4283016.91517419,0.000507024829005876
"198",2017-07-17,804525194568,5918988.32317922,1910.96,4205460.83287287,0.000523297190940679
"199",2017-07-18,804525194568,6598872.11705791,2220.07,5318674.73797644,0.000450436247505709
"200",2017-07-19,804525194568,5958981.48752502,2300.01,4764906.23361071,0.000434780718344703
"201",2017-07-20,804525194568,6478892.62402049,2265.21,5545614.34077037,0.000441460173670432
"202",2017-07-21,804525194568,6158947.30925405,2840,6018796.60358341,0.000352112676056338
"203",2017-07-22,804525194568,6398906.29532888,2672.95,6110647.80474536,0.000374118483323669
"204",2017-07-23,804525194568,6878824.26747855,2825.51,6298100.87074725,0.0003539184076503
"205",2017-07-24,804525194568,7118783.25355338,2748.36,6819394.90780593,0.00036385335254479
"206",2017-07-25,804525194568,5918988.32317922,2759.58,5561050.82150866,0.000362373984446909
"207",2017-07-26,804525194568,5878995.15883341,2564.3,5002271.53846552,0.000389969972312132
"208",2017-07-27,836351931635.429,6585327.48529789,2516.93,5771434.9816966,0.000397309420603672
"209",2017-07-28,860221984436,6414280.01814729,2656.53,5722925.45554355,0.000376430907988993
"210",2017-07-29,860221984436,6713613.08566083,2784.8,5834980.15888111,0.000359092214880781
"211",2017-07-30,860221984436,6285994.41778435,2704.53,5356955.02068304,0.000369750012016875
"212",2017-07-31,860221984436,6200470.68420905,2738.92,5611505.18567494,0.000365107414601376
"213",2017-08-01,860221984436,6371518.15135964,2862.9,5340232.19381795,0.000349296168221035
"214",2017-08-02,860221984436,6499803.75172259,2731.34,5580585.36103613,0.000366120658724289
"215",2017-08-03,860221984436,5901137.61669551,2699.39,5137047.94922252,0.000370454065548142
"216",2017-08-04,860221984436,7654374.1549891,2790,6640166.26029489,0.0003584229390681
"217",2017-08-05,860221984436,7568850.42141381,2856.52,7486508.3617512,0.000350076316637027
"218",2017-08-06,860221984436,5986661.3502708,3250.77,5937807.54411719,0.000307619425551485
"219",2017-08-07,860221984436,6542565.61851024,3210.2,6910134.93728859,0.000311507071210516
"220",2017-08-08,860221984436,7012946.15317437,3380.5,7561715.6925808,0.000295814228664399
"221",2017-08-09,888074709977.536,6333394.73736857,3408.75,6474128.57297675,0.000293362669600293
"222",2017-08-10,923233068448,6149818.07831441,3340.28,6425354.78193725,0.000299376100207168
"223",2017-08-11,923233068448,6608759.72594982,3413.41,7518972.01439316,0.000292962169795014
"224",2017-08-12,923233068448,6195712.24307795,3650,7177458.75281039,0.000273972602739726
"225",2017-08-13,923233068448,6792336.38500398,3868.52,8678087.32745057,0.000258496789469875
"226",2017-08-14,923233068448,5966241.41926025,4073.76,7951134.22504383,0.000245473469227446
"227",2017-08-15,923233068448,6975913.04405814,4315.66,9519693.7153427,0.000231714268501226
"228",2017-08-16,923233068448,5966241.41926025,4179.97,8485087.62084421,0.000239236166766747
"229",2017-08-17,923233068448,8215055.49267373,4375.8,11714248.9006644,0.000228529640294346
"230",2017-08-18,923233068448,6838230.54976752,4279.79,9384491.83962616,0.000233656324258901
"231",2017-08-19,923233068448,6930018.8792946,4104.71,8768479.01278978,0.000243622570169391
"232",2017-08-20,923233068448,5966241.41926025,4146.09,7630711.0097859,0.000241191098118951
"233",2017-08-21,923233068448,5277828.94780714,4054.6,6995369.37030488,0.000246633453361614
"234",2017-08-22,923233068448,4084580.66395509,3986.28,5699902.8638271,0.000250860451348124
"235",2017-08-23,923233068448,7297172.19740292,4090.89,10516192.9367837,0.000244445585190509
"236",2017-08-24,891643263404.624,4459277.5076504,4133.67,7293876.044236,0.000241915779440546
"237",2017-08-25,888171856257,4459277.5076504,4331.77,7365237.84019435,0.00023085251525358
"238",2017-08-26,888171856257,4635882.55745833,4357.77,7490392.364138,0.000229475167344766
"239",2017-08-27,888171856257,6843445.68005754,4339.82,9978452.55324677,0.000230424303312119
"240",2017-08-28,888171856257,5695512.85630595,4339.05,8575624.62760921,0.000230465193994077
"241",2017-08-29,888171856257,6578538.10534563,4376.66,10414805.8736964,0.000228484734934859
"242",2017-08-30,888171856257,7417412.09193333,4594.54,11654892.529929,0.000217649645013429
"243",2017-08-31,888171856257,7196655.77967341,4582.52,11477924.6362609,0.00021822054240898
"244",2017-09-01,888171856257,7682319.66664524,4732.87,12687490.9230696,0.000211288288078903
"245",2017-09-02,888171856257,7240807.04212539,4908.41,11028567.4852437,0.000203731962081407
"246",2017-09-03,888171856257,6799294.41760555,4585.57,9941124.52617333,0.000218075397387893
"247",2017-09-04,888171856257,7726470.92909722,4603.54,11230260.0600448,0.000217224136208222
"248",2017-09-05,888171856257,8697798.70304087,4202.91,12122198.042234,0.000237930386327568
"249",2017-09-06,903315386418.901,7430760.7659943,4385.02,10596679.5576122,0.000228049130904762
"250",2017-09-07,922724699725,8072925.27663579,4612.12,11388138.0706551,0.000216820030701716
"251",2017-09-08,922724699725,8027056.38301854,4613.84,11151766.5641362,0.000216739202052954
"252",2017-09-09,922724699725,7751843.02131504,4312.26,9960595.28251571,0.000231896963541159
"253",2017-09-10,922724699725,6329907.31918033,4330.87,7986083.41753111,0.000230900488816335
"254",2017-09-11,922724699725,7981187.48940129,4232.93,9856433.08844799,0.000236242980630438
"255",2017-09-12,922724699725,8623352.00004277,4198.59,10615411.2036899,0.000238175196911344
"256",2017-09-13,922724699725,8715089.78727727,4169.94,10157696.5552383,0.000239811604003895
"257",2017-09-14,922724699725,7981187.48940129,3865.22,8831890.22231134,0.000258717485679987
"258",2017-09-15,922724699725,8256400.85110478,3216.43,8179314.31459802,0.000310903703795823
"259",2017-09-16,922724699725,7751843.02131504,3707.5,8409604.1044016,0.000269723533378287
"260",2017-09-17,922724699725,8072925.27663579,3689.11,8420246.46027889,0.000271068089593425
"261",2017-09-18,1052185622754.52,6965995.45167762,3678.53,6915897.47097349,0.000271847721780168
"262",2017-09-19,1103400932964,8556655.83040715,4092.07,8616020.84684647,0.000244375096222694
"263",2017-09-20,1103400932964,6417491.87280536,3899.35,6356831.37323994,0.000256452998576686
"264",2017-09-21,1103400932964,9653662.98815166,3894.48,8852045.82866589,0.000256773689940634
"265",2017-09-22,1103400932964,7624199.74632432,3600.92,6725660.40718536,0.000277706808260111
"266",2017-09-23,1103400932964,9105159.40927941,3604.79,8189263.43790887,0.000277408670130576
"267",2017-09-24,1103400932964,7953301.89364767,3777.62,6998744.17063086,0.000264716938178006
"268",2017-09-25,1103400932964,6856294.73590317,3666.31,6662197.50759276,0.000272753804233685
"269",2017-09-26,1103400932964,7569349.3884371,3931.98,7447375.63477086,0.000254324793106781
"270",2017-09-27,1103400932964,8063002.60942212,3881,7976853.33046631,0.00025766555011595
"271",2017-09-28,1103400932964,9708513.34603889,4204.51,9951711.28319571,0.000237839843406247
"272",2017-09-29,1103400932964,9269710.48294108,4189.38,9243216.05366442,0.000238698805073782
"273",2017-09-30,1103400932964,7569349.3884371,4164.27,7783987.87833436,0.00024013812745091
"274",2017-10-01,1103400932964,7130546.52533929,4354.16,7508761.40733887,0.000229665423411175
"275",2017-10-02,1123590453769.76,8380132.03961296,4405.01,9042032.79197735,0.000227014240603313
"276",2017-10-03,1123863285132,10223761.0883278,4394.07,10862816.3669827,0.000227579442293819
"277",2017-10-04,1123863285132,7486251.28872091,4308.33,7937087.7926728,0.000232108496795742
"278",2017-10-05,1123863285132,6983443.36634413,4211.55,7562750.52994914,0.000237442271847657
"279",2017-10-06,1123863285132,8882939.96198973,4318.58,9444311.29584243,0.000231557595320684
"280",2017-10-07,1123863285132,8827072.41505898,4369.57,9178387.06113139,0.00022885547090446
"281",2017-10-08,1123863285132,10167893.5413971,4439.46,10982026.6986365,0.000225252620814243
"282",2017-10-09,1123863285132,8994675.05585124,4605.66,10167276.2906667,0.000217124147244912
"283",2017-10-10,1123863285132,8938807.50892049,4773.84,10589103.2255027,0.000209474971930354
"284",2017-10-11,1123863285132,7765589.02337467,4776.5,9171956.33224448,0.000209358316759133
"285",2017-10-12,1123863285132,8547734.68040521,4822.17,10642773.5937714,0.000207375517661136
"286",2017-10-13,1123863285132,7597986.38258241,5435.75,11205665.7502199,0.000183967253828818
"287",2017-10-14,1123863285132,7877324.11723618,5636.24,11510644.7555848,0.000177423246703476
"288",2017-10-15,1182954806242.91,11601113.0653046,5825.99,14834968.3667177,0.000171644647519134
"289",2017-10-16,1196792694098,10351762.4275025,5691.69,13619475.7440538,0.00017569474092932
"290",2017-10-17,1196792694098,9756833.55235872,5764.24,13032444.8256605,0.000173483408046854
"291",2017-10-18,1196792694098,8983426.01467175,5594.66,11245621.2524095,0.000178741871713384
"292",2017-10-19,1196792694098,10589733.9775601,5571.92,13803228.0972498,0.000179471349193815
"293",2017-10-20,1196792694098,10649226.8650745,5697.16,13887260.4956728,0.000175526051576575
"294",2017-10-21,1196792694098,9102411.78970051,5986.44,12830906.7197494,0.00016704418652822
"295",2017-10-22,1196792694098,10827705.5276176,6012.65,14386157.8993985,0.000166316017064023
"296",2017-10-23,1196792694098,10173283.7649594,5982.49,13668326.7206145,0.000167154479155001
"297",2017-10-24,1196792694098,9935312.21490186,5900.59,13135948.051234,0.000169474577965932
"298",2017-10-25,1196792694098,11006184.1901607,5510.76,13615215.0956177,0.000181463173863496
"299",2017-10-26,1233777273049.23,12999790.2869909,5732.35,14196709.0848065,0.000174448524601603
"300",2017-10-27,1452839779145,7510989.94359475,5889.82,8529517.93616475,0.00016978447558669
"301",2017-10-28,1452839779145,6138789.85774571,5769.89,7127115.61427759,0.000173313529374044
"302",2017-10-29,1452839779145,11122042.8010922,5728.65,13129615.2522256,0.000174561196791565
"303",2017-10-30,1452839779145,10616495.4010426,6136.49,12873410.4360565,0.000162959607202163
"304",2017-10-31,1452839779145,9966505.88669303,6133.16,12195846.9847584,0.000163048086141565
"305",2017-11-01,1452839779145,7872095.2293445,6416.07,14990408.2326317,0.000155858648674344
"306",2017-11-02,1452839779145,10833158.5724924,6751.98,15012708.8262624,0.000148104704101612
"307",2017-11-03,1452839779145,8594305.80084399,7024.56,12745769.1613126,0.000142357670800733
"308",2017-11-04,1452839779145,9388737.42949343,7213.04,14231239.1618025,0.000138637800428114
"309",2017-11-05,1452839779145,10183169.0581429,7365.99,15064674.2892577,0.000135759076512458
"310",2017-11-06,1452839779145,9605400.60094328,7392.51,13802573.4124617,0.00013527205238816
"311",2017-11-07,1452839779145,11266484.9153921,6960.58,15916555.6435329,0.000143666188737145
"312",2017-11-08,1452839779145,10399832.2295927,7128.64,15423711.1757483,0.000140279211743053
"313",2017-11-09,1452839779145,11049821.7439423,7468.44,16678466.0012752,0.000133896770945472
"314",2017-11-10,1423367213138.33,8139094.7449613,7092.42,12713071.4989362,0.000140995598117427
"315",2017-11-11,1364422081125,5426063.16330753,6569.22,8785091.45149512,0.000152225073905273
"316",2017-11-12,1364422081125,5426063.16330753,6340.89,9479344.92774956,0.000157706568005438
"317",2017-11-13,1364422081125,9495610.53578818,5890.08,16209519.4612957,0.000169776980957814
"318",2017-11-14,1364422081125,8681701.06129205,6493.63,14792712.3267353,0.00015399707097571
"319",2017-11-15,1364422081125,10309520.0102843,6592.73,17885007.8421946,0.000151682231791686
"320",2017-11-16,1364422081125,10309520.0102843,7279.78,17978355.3482826,0.000137366788556797
"321",2017-11-17,1364422081125,11326906.8534045,7868.77,19741865.1639389,0.000127084665074719
"322",2017-11-18,1364422081125,9224307.3776228,7718.2,15573684.4202293,0.00012956388795315
"323",2017-11-19,1364422081125,10852126.3266151,7791.3,17836891.9126454,0.000128348285908642
"324",2017-11-20,1364422081125,11869513.1697352,8049.72,20867770.6104635,0.000124227923455723
"325",2017-11-21,1364422081125,11733861.5906525,8242.81,20674487.3514705,0.000121317851557903
"326",2017-11-22,1364422081125,8342572.11358533,8095.88,17481272.6055298,0.000123519617385633
"327",2017-11-23,1364422081125,10648648.957991,8236.72,18447902.2439344,0.000121407550578386
"328",2017-11-24,1361966821649.11,9977010.84137572,8043.31,17352431.9783599,0.00012432692510919
"329",2017-11-25,1347001430558,10445729.4715075,8212.78,18139440.136098,0.000121761449837935
"330",2017-11-26,1347001430558,10244850.0585939,8768.8,19771137.9101486,0.000114040689718091
"331",2017-11-27,1347001430558,11383166.7317709,9311.7,22731345.2947229,0.000107391775937799
"332",2017-11-28,1347001430558,10445729.4715075,9717.32,21683705.0389404,0.000102909032531603
"333",2017-11-29,1347001430558,11584046.1446846,9919,26294380.2040648,0.000100816614578082
"334",2017-11-30,1347001430558,11182287.3188573,9646.35,23742417.1937056,0.000103666153519207
"335",2017-12-01,1347001430558,12253644.1877299,9988.19,25856448.1705625,0.000100118239641016
"336",2017-12-02,1347001430558,10780528.4930301,10879.88,24108052.6110006,9.19127784497623e-05
"337",2017-12-03,1347001430558,11784925.5575982,10912.87,27678238.9264086,9.16349228021593e-05
"338",2017-12-04,1347001430558,12119724.5791208,11179.52,28891001.9578248,8.94492786810167e-05
"339",2017-12-05,1347001430558,11918845.1662072,11591.22,29210388.2872577,8.62721956791434e-05
"340",2017-12-06,1407975304733,14867776.0589056,11660.41,33116592.8460115,8.57602777260834e-05
"341",2017-12-07,1590896927258,11941671.1962486,13843.93,34256501.8456203,7.22338237769188e-05
"342",2017-12-08,1590896927258,12337090.7722833,16860.88,41311081.4101853,5.93088854199781e-05
"343",2017-12-09,1590896927258,13760601.2460083,15875.27,42165253.3814881,6.29910546403305e-05
"344",2017-12-10,1590896927258,12969762.0939389,14652.37,38120250.2377464,6.82483448070176e-05
"345",2017-12-11,1590896927258,13523349.5003875,15068.95,44253709.9617747,6.63616243998421e-05
"346",2017-12-12,1590896927258,12337090.7722833,16732.72,42937956.7643401,5.97631466970104e-05
"347",2017-12-13,1590896927258,14709608.2284917,16916.8,50475052.9011524,5.91128345786437e-05
"348",2017-12-14,1590896927258,14630524.3132847,16252.31,49974171.3334026,6.15297148528425e-05
"349",2017-12-15,1590896927258,13365181.6699736,16408.15,48342967.7609509,6.09453229035571e-05
"350",2017-12-16,1590896927258,13523349.5003875,17507.86,49815223.7422835,5.71172033589485e-05
"351",2017-12-17,1590896927258,14630524.3132847,19279.9,55498368.9347384,5.1867488939258e-05
"352",2017-12-18,1718045833483.09,16946489.2356708,18905.26,54532107.9700656,5.28953317753895e-05
"353",2017-12-19,1873105475221,13035760.950516,18911.79,44228748.1746236,5.28770676916357e-05
"354",2017-12-20,1873105475221,12663310.6376441,17382.94,44203326.9660163,5.75276679318918e-05
"355",2017-12-21,1873105475221,12290860.3247722,16357.24,46165232.3021406,6.11350081065021e-05
"356",2017-12-22,1873105475221,14432449.6237856,15521.07,48973790.4176209,6.44285477740903e-05
"357",2017-12-23,1873105475221,12942648.372298,13776.61,41645027.4925059,7.2586797477754e-05
"358",2017-12-24,1873105475221,14153111.8891317,14121.53,38398460.7292659,7.08138565721986e-05
"359",2017-12-25,1873105475221,12570198.0594261,13554.31,33837650.8285438,7.37772708459523e-05
"360",2017-12-26,1873105475221,13221986.1069519,13740.94,38650262.934002,7.2775224984608e-05
